Date,Item Code,Branch,Star Rating,Segment,Quantity,Tonnage,Region
2020-03-18,RKJ50TV16U,BLR,5 Star,Inv,10.0,1.5,South
2020-03-18,RKJ60TV16U,BLR,5 Star,Inv,5.0,1.8,South
2020-03-18,RKG50TV16U,MAA,5 Star,Inv,2.0,1.5,South
2020-03-18,RKJ35TV16U,COK,5 Star,Inv,2.0,1.0,South
2020-03-18,RKT50TV16V,COK,3 Star,Inv,2.0,1.5,South
2020-03-18,RKL71TV16T,MAA,3 Star,Inv,2.0,2.2,South
2020-03-18,RKL60TV16U,MAA,3 Star,Inv,2.0,1.8,South
2020-03-18,RL35TV16W1,BLR,3 Star,Non Inv,5.0,1.0,South
2020-03-18,RKJ35TV16U,BLR,5 Star,Inv,1.0,1.0,South
2020-03-18,RKJ50TV16U,BLR,5 Star,Inv,3.0,1.5,South
2020-03-18,RKJ60TV16U,BLR,5 Star,Inv,1.0,1.8,South
2020-03-18,RKJ50TV16U,MAA,5 Star,Inv,1.0,1.5,South
2020-03-18,RKL71TV16T,COK,3 Star,Inv,2.0,2.2,South
2020-03-18,RKG50TV16U,SBD1,5 Star,Inv,30.0,1.5,South
2020-03-18,RKL50TV16VC,SBD1,3 Star,Inv,20.0,1.5,South
2020-03-18,RKL50TV16VC,SBD1,3 Star,Inv,50.0,1.5,South
2020-03-18,RKL50TV16VC,SBD1,3 Star,Inv,15.0,1.5,South
2020-03-18,RKG50TV16U,SBD1,5 Star,Inv,5.0,1.5,South
2020-03-18,RKL50TV16VC,SBD1,3 Star,Inv,60.0,1.5,South
2020-03-18,RKG50TV16U,SBD1,5 Star,Inv,15.0,1.5,South
2020-03-18,RKG50TV16U,SBD1,5 Star,Inv,25.0,1.5,South
2020-03-18,RKL50TV16VC,SBD1,3 Star,Inv,55.0,1.5,South
2020-03-18,RKG50TV16U,SBD1,5 Star,Inv,30.0,1.5,South
2020-03-18,RKL50TV16VC,SBD1,3 Star,Inv,5.0,1.5,South
2020-03-18,RKL50TV16V,SBD1,3 Star,Inv,5.0,1.5,South
2020-03-18,RKL50TV16V,SBD1,3 Star,Inv,10.0,1.5,South
2020-03-18,RL50TV16U2,COK,3 Star,Non Inv,1.0,1.5,South
2020-03-18,RL50TV16U2AB,COK,3 Star,Non Inv,2.0,1.5,South
2020-03-18,RL28TV16X2,COK,3 Star,Non Inv,1.0,0.8,South
2020-03-18,RL35TV16W1,MAA,3 Star,Non Inv,1.0,1.0,South
2020-03-18,RKJ35TV16U,COK,5 Star,Inv,2.0,1.0,South
2020-03-18,RLG50TV16V3,MAA,3 Star,Non Inv,2.0,1.5,South
2020-03-18,RL50TV16V2,SBD,3 Star,Non Inv,1.0,1.5,South
2020-03-18,RKG60TV16U,BLR,5 Star,Inv,1.0,1.8,South
2020-03-18,RQ60TV16U2,COK,2 Star,Non Inv,15.0,1.8,South
2020-03-18,RKL35TV16W,COK,3 Star,Inv,6.0,1.0,South
2020-03-18,RQ60TV16U2,COK,2 Star,Non Inv,5.0,1.8,South
2020-03-18,RQ90ARV16,BLR,2 Star,Non Inv,10.0,2.2,South
2020-03-18,RL28TV16X2,MAA,3 Star,Non Inv,1.0,0.8,South
2020-03-18,RL35TV16W1,COK,3 Star,Non Inv,2.0,1.0,South
2020-03-18,RL28TV16X2,COK,3 Star,Non Inv,1.0,0.8,South
2020-03-18,RL35TV16W1,COK,3 Star,Non Inv,2.0,1.0,South
2020-03-18,RKM50TV16VC,SBD1,5 Star,Inv,17.0,1.5,South
2020-03-18,RKT50TV16V,COK,3 Star,Inv,1.0,1.5,South
2020-03-18,RL50TV16U3B,COK,3 Star,Non Inv,5.0,1.5,South
2020-03-18,RKL71TV16T,MAA,3 Star,Inv,5.0,2.2,South
2020-03-18,RKL35TV16W,MAA,3 Star,Inv,14.0,1.0,South
2020-03-18,RL50TV16V3,MAA,3 Star,Non Inv,5.0,1.5,South
2020-03-18,RKG35TV16W,SBD1,5 Star,Inv,2.0,1.0,South
2020-03-18,RL35TV16W1,COK,3 Star,Non Inv,6.0,1.0,South
2020-03-18,RKT50TV16V,COK,3 Star,Inv,1.0,1.5,South
2020-03-18,RQ60TV16U2,COK,2 Star,Non Inv,1.0,1.8,South
2020-03-18,RL35TV16W1,MAA,3 Star,Non Inv,1.0,1.0,South
2020-03-18,RL35TV16W1,MAA,3 Star,Non Inv,1.0,1.0,South
2020-03-18,RKL50TV16V,SBD1,3 Star,Inv,10.0,1.5,South
2020-03-18,RKL71TV16T,SBD1,3 Star,Inv,2.0,2.2,South
2020-03-18,RKL35TV16W,SBD1,3 Star,Inv,3.0,1.0,South
2020-03-18,RKL50TV16V,SBD,3 Star,Inv,36.0,1.5,South
2020-03-18,RQ60TV16U2,SBD,2 Star,Non Inv,1.0,1.8,South
2020-03-18,RL35TV16W1,SBD,3 Star,Non Inv,5.0,1.0,South
2020-03-18,RL50TV16U2,SBD,3 Star,Non Inv,4.0,1.5,South
2020-03-18,RKG50TV16U,SBD,5 Star,Inv,1.0,1.5,South
2020-03-18,RL28TV16X2,SBD1,3 Star,Non Inv,6.0,0.8,South
2020-03-18,RKG50TV16U,SBD1,5 Star,Inv,3.0,1.5,South
2020-03-18,RKL50TV16VC,MAA,3 Star,Inv,25.0,1.5,South
2020-03-18,RKT35TV16W,SBD,3 Star,Inv,5.0,1.0,South
2020-03-18,RL35TV16W1,COK,3 Star,Non Inv,2.0,1.0,South
2020-03-18,RL35TV16W1,COK,3 Star,Non Inv,5.0,1.0,South
2020-03-18,RL28TV16X2,MAA,3 Star,Non Inv,1.0,0.8,South
2020-03-18,RL35TV16W1,COK,3 Star,Non Inv,9.0,1.0,South
2020-03-18,RL35TV16W1,COK,3 Star,Non Inv,1.0,1.0,South
2020-03-18,RL50TV16U2AB,COK,3 Star,Non Inv,3.0,1.5,South
2020-03-17,RKLG50TV16V,MAA,3 Star,Inv,2.0,1.5,South
2020-03-17,RKG35TV16W,BLR,5 Star,Inv,2.0,1.0,South
2020-03-17,RKG35TV16W,BLR,5 Star,Inv,10.0,1.0,South
2020-03-17,RKL71TV16T,BLR,3 Star,Inv,7.0,2.2,South
2020-03-17,RL28TV16X2,COK,3 Star,Non Inv,4.0,0.8,South
2020-03-17,RKL50TV16V,MAA,3 Star,Inv,1.0,1.5,South
2020-03-17,RKJ35TV16U,COK,5 Star,Inv,2.0,1.0,South
2020-03-17,RKT35TV16W,COK,3 Star,Inv,3.0,1.0,South
2020-03-17,RKL35TV16W,COK,3 Star,Inv,2.0,1.0,South
2020-03-17,RL50TV16U2AB,COK,3 Star,Non Inv,1.0,1.5,South
2020-03-17,RL28TV16X2,MAA,3 Star,Non Inv,5.0,0.8,South
2020-03-17,RL35TV16W1,MAA,3 Star,Non Inv,10.0,1.0,South
2020-03-17,RKG50TV16U,MAA,5 Star,Inv,10.0,1.5,South
2020-03-17,RKL60TV16U,MAA,3 Star,Inv,5.0,1.8,South
2020-03-17,RKL71TV16T,MAA,3 Star,Inv,5.0,2.2,South
2020-03-17,RL28TV16X2,MAA,3 Star,Non Inv,10.0,0.8,South
2020-03-17,RKL50TV16VC,MAA,3 Star,Inv,15.0,1.5,South
2020-03-17,RL28TV16X2,MAA,3 Star,Non Inv,5.0,0.8,South
2020-03-17,RKL71TV16T,MAA,3 Star,Inv,5.0,2.2,South
2020-03-17,RL28TV16X2,MAA,3 Star,Non Inv,3.0,0.8,South
2020-03-17,RKG50TV16U,MAA,5 Star,Inv,5.0,1.5,South
2020-03-17,RL35TV16W1,MAA,3 Star,Non Inv,2.0,1.0,South
2020-03-17,RL28TV16X2,MAA,3 Star,Non Inv,3.0,0.8,South
2020-03-17,RL35TV16W1,MAA,3 Star,Non Inv,2.0,1.0,South
2020-03-17,RL28TV16X2,MAA,3 Star,Non Inv,3.0,0.8,South
2020-03-17,RKJ50TV16U,MAA,5 Star,Inv,1.0,1.5,South
2020-03-17,RKL60TV16U,BLR,3 Star,Inv,3.0,1.8,South
2020-03-17,RKG35TV16W,SBD,5 Star,Inv,6.0,1.0,South
2020-03-17,RL50TV16U2AB,MAA,3 Star,Non Inv,3.0,1.5,South
2020-03-17,RKL35TV16X,MAA,3 Star,Inv,2.0,1.0,South
2020-03-17,RKT50TV16V,COK,3 Star,Inv,2.0,1.5,South
2020-03-17,RKG60TV16U,COK,5 Star,Inv,3.0,1.8,South
2020-03-17,RKP50TV16U,COK,4 Star,Inv,1.0,1.5,South
2020-03-17,RKP35TV16W,COK,4 Star,Inv,1.0,1.0,South
2020-03-17,RKL35TV16W,COK,3 Star,Inv,1.0,1.0,South
2020-03-17,RKG50TV16U,SBD,5 Star,Inv,30.0,1.5,South
2020-03-17,RKL71TV16T,SBD,3 Star,Inv,20.0,2.2,South
2020-03-17,RKG50TV16U,SBD,5 Star,Inv,10.0,1.5,South
2020-03-17,RL28TV16X2,BLR,3 Star,Non Inv,4.0,0.8,South
2020-03-17,RQ60TV16U2,BLR,2 Star,Non Inv,3.0,1.8,South
2020-03-17,RKT50TV16V,BLR,3 Star,Inv,1.0,1.5,South
2020-03-17,RKJ50TV16U,BLR,5 Star,Inv,1.0,1.5,South
2020-03-17,RKL35TV16X,COK,3 Star,Inv,1.0,1.0,South
2020-03-17,RQ60TV16U2,BLR,2 Star,Non Inv,5.0,1.8,South
2020-03-17,RL35TV16W1,COK,3 Star,Non Inv,1.0,1.0,South
2020-03-17,RKL50TV16VC,COK,3 Star,Inv,2.0,1.5,South
2020-03-17,RKT35TV16W,COK,3 Star,Inv,20.0,1.0,South
2020-03-17,RKL35TV16WC,MAA,3 Star,Inv,25.0,1.0,South
2020-03-17,RKT35TV16W,COK,3 Star,Inv,1.0,1.0,South
2020-03-17,RKT35TV16W,COK,3 Star,Inv,3.0,1.0,South
2020-03-17,RQ60TV16U2,COK,2 Star,Non Inv,0.5,1.8,South
2020-03-17,RKG35TV16W,SBD,5 Star,Inv,10.0,1.0,South
2020-03-17,RKJ60TV16U,SBD,5 Star,Inv,1.0,1.8,South
2020-03-17,RKL35TV16X,MAA,3 Star,Inv,20.0,1.0,South
2020-03-17,RKG50TV16U,MAA,5 Star,Inv,10.0,1.5,South
2020-03-17,RKG50TV16U,BLR,5 Star,Inv,50.0,1.5,South
2020-03-17,RL50TV16V2,MAA,3 Star,Non Inv,43.0,1.5,South
2020-03-17,RL50TV16V2,MAA,3 Star,Non Inv,13.0,1.5,South
2020-03-17,RKL50TV16V,MAA,3 Star,Inv,38.0,1.5,South
2020-03-17,RL28TV16X2,COK,3 Star,Non Inv,4.0,0.8,South
2020-03-17,RKL35TV16W,COK,3 Star,Inv,5.0,1.0,South
2020-03-17,RL50TV16U2AB,COK,3 Star,Non Inv,5.0,1.5,South
2020-03-17,RKG35TV16W,SBD1,5 Star,Inv,1.0,1.0,South
2020-03-17,RKL71TV16T,SBD,3 Star,Inv,20.0,2.2,South
2020-03-17,RKL60TV16U,SBD,3 Star,Inv,20.0,1.8,South
2020-03-17,RQ60TV16U2,SBD,2 Star,Non Inv,10.0,1.8,South
2020-03-17,RL28TV16X2,SBD,3 Star,Non Inv,20.0,0.8,South
2020-03-17,RKG35TV16W,SBD,5 Star,Inv,10.0,1.0,South
2020-03-17,RKL50TV16V,SBD,3 Star,Inv,1.0,1.5,South
2020-03-17,RKG60TV16U,MAA,5 Star,Inv,1.0,1.8,South
2020-03-17,RKR50TV16U,SBD,5 Star,Inv,4.0,1.5,South
2020-03-17,RKG50TV16U,SBD,5 Star,Inv,20.0,1.5,South
2020-03-17,RKL71TV16T,SBD,3 Star,Inv,1.0,2.2,South
2020-03-17,RL28TV16X2,COK,3 Star,Non Inv,10.0,0.8,South
2020-03-17,RKL35TV16W,COK,3 Star,Inv,5.0,1.0,South
2020-03-17,RKL35TV16WC,MAA,3 Star,Inv,10.0,1.0,South
2020-03-17,RL28TV16X2,COK,3 Star,Non Inv,10.0,0.8,South
2020-03-17,RKLG50TV16V,MAA,3 Star,Inv,10.0,1.5,South
2020-03-17,RL28TV16X2,COK,3 Star,Non Inv,10.0,0.8,South
2020-03-17,RL50TV16U2AB,COK,3 Star,Non Inv,5.0,1.5,South
2020-03-17,RL35TV16W1,BLR,3 Star,Non Inv,4.0,1.0,South
2020-03-17,RKT35TV16W,BLR,3 Star,Inv,3.0,1.0,South
2020-03-17,RKJ35TV16U,BLR,5 Star,Inv,2.0,1.0,South
2020-03-17,RKJ50TV16U,BLR,5 Star,Inv,1.0,1.5,South
2020-03-16,RKLG35TV16X,MAA,3 Star,Inv,4.0,1.0,South
2020-03-16,RKL60TV16U,MAA,3 Star,Inv,4.0,1.8,South
2020-03-16,RQ60TV16U2,SBD1,2 Star,Non Inv,3.0,1.8,South
2020-03-16,RL50TV16U2AB,COK,3 Star,Non Inv,2.0,1.5,South
2020-03-16,RL28TV16X2,COK,3 Star,Non Inv,3.0,0.8,South
2020-03-16,RKG35TV16W,COK,5 Star,Inv,3.0,1.0,South
2020-03-16,RL28TV16X2,MAA,3 Star,Non Inv,4.0,0.8,South
2020-03-16,RKLG35TV16X,BLR,3 Star,Inv,3.0,1.0,South
2020-03-16,RKT50TV16V,BLR,3 Star,Inv,3.0,1.5,South
2020-03-16,RKL50TV16V,MAA,3 Star,Inv,2.0,1.5,South
2020-03-16,RKL50TV16V,MAA,3 Star,Inv,5.0,1.5,South
2020-03-16,RL28TV16X2,MAA,3 Star,Non Inv,5.0,0.8,South
2020-03-16,RL28TV16X2,MAA,3 Star,Non Inv,5.0,0.8,South
2020-03-16,RL28TV16X2,MAA,3 Star,Non Inv,3.0,0.8,South
2020-03-16,RKG35TV16W,COK,5 Star,Inv,20.0,1.0,South
2020-03-16,RKG35TV16W,COK,5 Star,Inv,5.0,1.0,South
2020-03-16,RL50TV16U2,MAA,3 Star,Non Inv,2.0,1.5,South
2020-03-16,RL28TV16X2,COK,3 Star,Non Inv,2.0,0.8,South
2020-03-16,RKT50TV16V,COK,3 Star,Inv,2.0,1.5,South
2020-03-16,RKF50TV16U,COK,5 Star,Inv,1.0,1.5,South
2020-03-16,RQ60TV16U2,BLR,2 Star,Non Inv,5.0,1.8,South
2020-03-16,RL50TV16U2,BLR,3 Star,Non Inv,15.0,1.5,South
2020-03-16,RKG35TV16W,BLR,5 Star,Inv,2.0,1.0,South
2020-03-16,RKM50TV16VC,BLR,5 Star,Inv,2.0,1.5,South
2020-03-16,RKL35TV16W,COK,3 Star,Inv,5.0,1.0,South
2020-03-16,RKT50TV16V,COK,3 Star,Inv,2.0,1.5,South
2020-03-16,RL50TV16U2AB,SBD1,3 Star,Non Inv,15.0,1.5,South
2020-03-16,RKL35TV16X,BLR,3 Star,Inv,10.0,1.0,South
2020-03-16,RKL50TV16U,BLR,3 Star,Inv,10.0,1.5,South
2020-03-16,RKL60TV16U,BLR,3 Star,Inv,10.0,1.8,South
2020-03-16,RKL71TV16T,BLR,3 Star,Inv,10.0,2.2,South
2020-03-16,RKG35TV16W,BLR,5 Star,Inv,3.0,1.0,South
2020-03-16,RKG50TV16U,BLR,5 Star,Inv,5.0,1.5,South
2020-03-16,RKG60TV16U,BLR,5 Star,Inv,2.0,1.8,South
2020-03-16,RKF50TV16U,SBD,5 Star,Inv,50.0,1.5,South
2020-03-16,RKF50TV16U,SBD,5 Star,Inv,50.0,1.5,South
2020-03-16,RL50TV16V2A,SBD,3 Star,Non Inv,17.0,1.5,South
2020-03-16,RL50TV16U2,SBD,3 Star,Non Inv,1.0,1.5,South
2020-03-16,RQ60TV16U2,SBD,2 Star,Non Inv,18.0,1.8,South
2020-03-16,RKF50TV16U,SBD,5 Star,Inv,30.0,1.5,South
2020-03-16,RKG50TV16U,SBD,5 Star,Inv,20.0,1.5,South
2020-03-16,RKF50TV16U,SBD,5 Star,Inv,20.0,1.5,South
2020-03-16,RKG50TV16U,SBD1,5 Star,Inv,20.0,1.5,South
2020-03-16,RKG50TV16U,SBD1,5 Star,Inv,15.0,1.5,South
2020-03-16,RKG50TV16U,SBD1,5 Star,Inv,15.0,1.5,South
2020-03-16,RKG50TV16U,SBD1,5 Star,Inv,5.0,1.5,South
2020-03-16,RKG50TV16U,SBD1,5 Star,Inv,9.0,1.5,South
2020-03-16,RKG50TV16U,SBD1,5 Star,Inv,10.0,1.5,South
2020-03-16,RKL71TV16T,SBD1,3 Star,Inv,3.0,2.2,South
2020-03-16,RKG50TV16U,SBD1,5 Star,Inv,10.0,1.5,South
2020-03-16,RKG50TV16U,SBD1,5 Star,Inv,3.0,1.5,South
2020-03-16,RKG50TV16U,SBD1,5 Star,Inv,5.0,1.5,South
2020-03-16,RKG50TV16U,SBD1,5 Star,Inv,12.0,1.5,South
2020-03-16,RKG50TV16U,SBD1,5 Star,Inv,10.0,1.5,South
2020-03-16,RKF50TV16U,SBD1,5 Star,Inv,5.0,1.5,South
2020-03-16,RKL71TV16T,SBD1,3 Star,Inv,1.0,2.2,South
2020-03-16,RKG50TV16U,SBD1,5 Star,Inv,15.0,1.5,South
2020-03-16,RKL71TV16T,SBD1,3 Star,Inv,2.0,2.2,South
2020-03-16,RKL50TV16V,SBD1,3 Star,Inv,5.0,1.5,South
2020-03-16,RKL50TV16V,SBD1,3 Star,Inv,10.0,1.5,South
2020-03-16,RKL50TV16V,SBD1,3 Star,Inv,10.0,1.5,South
2020-03-16,RKL50TV16V,SBD1,3 Star,Inv,5.0,1.5,South
2020-03-16,RKG50TV16U,SBD,5 Star,Inv,60.0,1.5,South
2020-03-16,RKL35TV16W,SBD,3 Star,Inv,1.0,1.0,South
2020-03-16,RKP50TV16U,SBD,4 Star,Inv,1.0,1.5,South
2020-03-16,RKG60TV16U,SBD,5 Star,Inv,1.0,1.8,South
2020-03-16,RKL50TV16V,SBD,3 Star,Inv,1.0,1.5,South
2020-03-16,RL35TV16W1,SBD,3 Star,Non Inv,1.0,1.0,South
2020-03-16,RL28TV16X2,SBD,3 Star,Non Inv,59.0,0.8,South
2020-03-16,RKL60TV16U,COK,3 Star,Inv,3.0,1.8,South
2020-03-16,RKT50TV16V,COK,3 Star,Inv,1.0,1.5,South
2020-03-16,RKT35TV16W,BLR,3 Star,Inv,5.0,1.0,South
2020-03-16,RKT50TV16V,BLR,3 Star,Inv,5.0,1.5,South
2020-03-16,RKR60TV16U,MAA,5 Star,Inv,1.0,1.8,South
2020-03-16,RQ60TV16U2,COK,2 Star,Non Inv,12.0,1.8,South
2020-03-16,RKG35TV16W,COK,5 Star,Inv,8.0,1.0,South
2020-03-16,RQ60TV16U2,BLR,2 Star,Non Inv,7.0,1.8,South
2020-03-16,RKT35TV16W,COK,3 Star,Inv,15.0,1.0,South
2020-03-16,RL35TV16W1,COK,3 Star,Non Inv,10.0,1.0,South
2020-03-16,RL35TV16W1,COK,3 Star,Non Inv,2.0,1.0,South
2020-03-16,RKT35TV16W,COK,3 Star,Inv,5.0,1.0,South
2020-03-16,RL35TV16W1,COK,3 Star,Non Inv,5.0,1.0,South
2020-03-16,RL35TV16W1,SBD1,3 Star,Non Inv,8.0,1.0,South
2020-03-16,RL28TV16X2,MAA,3 Star,Non Inv,3.0,0.8,South
2020-03-16,RKL50TV16U,SBD,3 Star,Inv,1.0,1.5,South
2020-03-16,RL28TV16X2,COK,3 Star,Non Inv,2.0,0.8,South
2020-03-16,RKL35TV16W,COK,3 Star,Inv,10.0,1.0,South
2020-03-16,RKT50TV16V,COK,3 Star,Inv,1.0,1.5,South
2020-03-16,RKL71TV16T,MAA,3 Star,Inv,3.0,2.2,South
2020-03-16,RL35TV16W1,SBD1,3 Star,Non Inv,4.0,1.0,South
2020-03-16,RKL50TV16V,MAA,3 Star,Inv,1.0,1.5,South
2020-03-16,RKL50TV16V,MAA,3 Star,Inv,1.0,1.5,South
2020-03-16,RKL50TV16V,MAA,3 Star,Inv,2.0,1.5,South
2020-03-16,RKJ35TV16U,MAA,5 Star,Inv,2.0,1.0,South
2020-03-16,RKJ50TV16U,MAA,5 Star,Inv,1.0,1.5,South
2020-03-16,RKJ50TV16U,MAA,5 Star,Inv,1.0,1.5,South
2020-03-16,RKJ50TV16U,MAA,5 Star,Inv,1.0,1.5,South
2020-03-16,RKLG50TV16V,COK,3 Star,Inv,3.0,1.5,South
2020-03-16,RL28TV16X2,COK,3 Star,Non Inv,5.0,0.8,South
2020-03-16,RL50TV16U3B,COK,3 Star,Non Inv,2.0,1.5,South
2020-03-16,RL28TV16X2,MAA,3 Star,Non Inv,2.0,0.8,South
2020-03-16,RKG35TV16W,COK,5 Star,Inv,1.0,1.0,South
2020-03-16,RL35TV16W1,BLR,3 Star,Non Inv,2.0,1.0,South
2020-03-16,RL50TV16U2,BLR,3 Star,Non Inv,3.0,1.5,South
2020-03-16,RKLG35TV16X,BLR,3 Star,Inv,2.0,1.0,South
2020-03-16,RKLG50TV16V,BLR,3 Star,Inv,11.0,1.5,South
2020-03-14,RKL35TV16X,MAA,3 Star,Inv,5.0,1.0,South
2020-03-14,RKG50TV16U,MAA,5 Star,Inv,2.0,1.5,South
2020-03-14,RL28TV16X2,COK,3 Star,Non Inv,5.0,0.8,South
2020-03-14,RL35TV16W1,COK,3 Star,Non Inv,5.0,1.0,South
2020-03-14,RKL35TV16X,MAA,3 Star,Inv,3.0,1.0,South
2020-03-14,RKL35TV16X,MAA,3 Star,Inv,12.0,1.0,South
2020-03-14,RKG50TV16U,MAA,5 Star,Inv,3.0,1.5,South
2020-03-14,RKL35TV16W,COK,3 Star,Inv,5.0,1.0,South
2020-03-14,RL35TV16W1,MAA,3 Star,Non Inv,12.0,1.0,South
2020-03-14,RKL35TV16W,MAA,3 Star,Inv,11.0,1.0,South
2020-03-14,RKL71TV16T,SBD,3 Star,Inv,1.0,2.2,South
2020-03-14,RKG50TV16U,SBD,5 Star,Inv,15.0,1.5,South
2020-03-14,RKT50TV16V,COK,3 Star,Inv,5.0,1.5,South
2020-03-14,RL28TV16X2,COK,3 Star,Non Inv,5.0,0.8,South
2020-03-14,RKT50TV16V,COK,3 Star,Inv,5.0,1.5,South
2020-03-14,RKL35TV16X,COK,3 Star,Inv,3.0,1.0,South
2020-03-14,RL35TV16W1,COK,3 Star,Non Inv,2.0,1.0,South
2020-03-14,RL50TV16U2AB,COK,3 Star,Non Inv,1.0,1.5,South
2020-03-14,RL35TV16W1,SBD1,3 Star,Non Inv,3.0,1.0,South
2020-03-14,RL50TV16U2AB,SBD1,3 Star,Non Inv,4.0,1.5,South
2020-03-14,RL28TV16X2,SBD1,3 Star,Non Inv,1.0,0.8,South
2020-03-14,RL35TV16W1,COK,3 Star,Non Inv,2.0,1.0,South
2020-03-14,RKT35TV16W,COK,3 Star,Inv,2.0,1.0,South
2020-03-14,RKL71TV16T,COK,3 Star,Inv,2.0,2.2,South
2020-03-14,RL28TV16X2,MAA,3 Star,Non Inv,60.0,0.8,South
2020-03-14,RL50TV16V2,SBD,3 Star,Non Inv,3.0,1.5,South
2020-03-14,RL35TV16W1,SBD,3 Star,Non Inv,3.0,1.0,South
2020-03-14,RQ60TV16U2,SBD,2 Star,Non Inv,3.0,1.8,South
2020-03-14,RKL35TV16X,SBD,3 Star,Inv,1.0,1.0,South
2020-03-14,RKL71TV16T,SBD,3 Star,Inv,1.0,2.2,South
2020-03-14,RL28TV16X2,COK,3 Star,Non Inv,5.0,0.8,South
2020-03-14,RKT35TV16W,COK,3 Star,Inv,5.0,1.0,South
2020-03-14,RKF50TV16U,COK,5 Star,Inv,2.0,1.5,South
2020-03-14,RKT50TV16V,COK,3 Star,Inv,10.0,1.5,South
2020-03-14,RL28TV16X2,COK,3 Star,Non Inv,30.0,0.8,South
2020-03-14,RKJ50TV16U,COK,5 Star,Inv,1.0,1.5,South
2020-03-14,RL28TV16X2,COK,3 Star,Non Inv,4.0,0.8,South
2020-03-14,RL28TV16X2,COK,3 Star,Non Inv,5.0,0.8,South
2020-03-14,RKL35TV16W,COK,3 Star,Inv,4.0,1.0,South
2020-03-14,RKL71TV16T,MAA,3 Star,Inv,2.0,2.2,South
2020-03-14,RKJ50TV16U,MAA,5 Star,Inv,1.0,1.5,South
2020-03-14,RKJ35TV16U,MAA,5 Star,Inv,1.0,1.0,South
2020-03-14,RKG50TV16U,MAA,5 Star,Inv,5.0,1.5,South
2020-03-14,RKG50TV16U,MAA,5 Star,Inv,2.0,1.5,South
2020-03-14,RKG60TV16U,SBD,5 Star,Inv,2.0,1.8,South
2020-03-14,RL28TV16X2,SBD,3 Star,Non Inv,1.0,0.8,South
2020-03-14,RKL60TV16U,SBD,3 Star,Inv,4.0,1.8,South
2020-03-14,RKL71TV16T,SBD1,3 Star,Inv,5.0,2.2,South
2020-03-14,RQ60TV16U2,SBD1,2 Star,Non Inv,4.0,1.8,South
2020-03-14,RKJ50TV16U,SBD1,5 Star,Inv,2.0,1.5,South
2020-03-14,RKG50TV16U,MAA,5 Star,Inv,20.0,1.5,South
2020-03-14,RKG50TV16U,MAA,5 Star,Inv,3.0,1.5,South
2020-03-14,RKG60TV16U,MAA,5 Star,Inv,1.0,1.8,South
2020-03-14,RKL35TV16X,MAA,3 Star,Inv,20.0,1.0,South
2020-03-14,RKJ35TV16U,COK,5 Star,Inv,2.0,1.0,South
2020-03-14,RQ60TV16U2,BLR,2 Star,Non Inv,1.0,1.8,South
2020-03-14,RKL60TV16U,COK,3 Star,Inv,1.0,1.8,South
2020-03-14,RL28TV16X2,COK,3 Star,Non Inv,10.0,0.8,South
2020-03-14,RL28TV16X2,COK,3 Star,Non Inv,15.0,0.8,South
2020-03-14,RL28TV16X2,COK,3 Star,Non Inv,5.0,0.8,South
2020-03-14,RKL35TV16X,MAA,3 Star,Inv,3.0,1.0,South
2020-03-14,RL35TV16W1,SBD,3 Star,Non Inv,15.0,1.0,South
2020-03-14,RKL35TV16W,SBD,3 Star,Inv,15.0,1.0,South
2020-03-14,RKG60TV16U,SBD,5 Star,Inv,10.0,1.8,South
2020-03-14,RL50TV16U2,SBD,3 Star,Non Inv,50.0,1.5,South
2020-03-14,RKL35TV16X,SBD,3 Star,Inv,5.0,1.0,South
2020-03-14,RKG50TV16U,MAA,5 Star,Inv,2.0,1.5,South
2020-03-14,RKG50TV16U,MAA,5 Star,Inv,1.0,1.5,South
2020-03-14,RKG50TV16U,MAA,5 Star,Inv,1.0,1.5,South
2020-03-14,RKL50TV16V,SBD,3 Star,Inv,5.0,1.5,South
2020-03-14,RKJ50TV16U,SBD,5 Star,Inv,1.0,1.5,South
2020-03-14,RKJ60TV16U,SBD,5 Star,Inv,1.0,1.8,South
2020-03-14,RKJ50TV16U,COK,5 Star,Inv,1.0,1.5,South
2020-03-14,RKT35TV16W,COK,3 Star,Inv,2.0,1.0,South
2020-03-14,RL28TV16X2,COK,3 Star,Non Inv,2.0,0.8,South
2020-03-14,RKT50TV16V,COK,3 Star,Inv,2.0,1.5,South
2020-03-14,RKL35TV16X,MAA,3 Star,Inv,8.0,1.0,South
2020-03-14,RL50TV16U2AB,MAA,3 Star,Non Inv,1.0,1.5,South
2020-03-14,RKL35TV16X,MAA,3 Star,Inv,4.0,1.0,South
2020-03-14,RKL35TV16X,MAA,3 Star,Inv,3.0,1.0,South
2020-03-14,RL35TV16W1,COK,3 Star,Non Inv,43.0,1.0,South
2020-03-14,RL35TV16W1,COK,3 Star,Non Inv,30.0,1.0,South
2020-03-14,RL35TV16W1,COK,3 Star,Non Inv,29.0,1.0,South
2020-03-14,RL50TV16U3B,COK,3 Star,Non Inv,5.0,1.5,South
2020-03-14,RKL71TV16T,COK,3 Star,Inv,2.0,2.2,South
2020-03-14,RKT35TV16W,COK,3 Star,Inv,5.0,1.0,South
2020-03-14,RL50TV16U2AB,COK,3 Star,Non Inv,20.0,1.5,South
2020-03-14,RKT50TV16V,COK,3 Star,Inv,3.0,1.5,South
2020-03-14,RL35TV16W1,COK,3 Star,Non Inv,7.0,1.0,South
